satellite_name,norad_cat_id,observation_time_utc,observation_time_uncertainty_sec,apparent_magnitude,apparent_magnitude_uncertainty,observer_latitude_deg,observer_longitude_deg,observer_altitude_m,limiting_magnitude,instrument,observing_mode,observing_filter,observer_orcid,satellite_right_ascension_deg,satellite_declination_deg,sigma_2_ra,sigma_ra_sigma_dec,sigma_2_dec,range_to_satellite_km,range_to_satellite_uncertainty_km,range_rate_of_satellite_km_per_sec,range_rate_of_satellite_uncertainty_km_per_sec,comments,data_archive_link,mpc_code,sat_ra_deg_satchecker,sat_dec_deg_satchecker,range_to_sat_km_satchecker,range_rate_sat_km_s_satchecker,ddec_deg_s_satchecker,dra_cosdec_deg_s_satchecker,phase_angle_deg_satchecker,alt_deg_satchecker,az_deg_satchecker,sat_altitude_km_satchecker,solar_elevation_deg_satchecker,solar_azimuth_deg_satchecker,illuminated,international_designator,potentially_discrepant
ACS 3,59588,2024-09-28T19:47:40.078Z,0.001,4.815003999,0.189018188,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5726288,23.83945706,,,,1156.621,,,,5-frame average; lim mag of instrument,,,305.6043461,23.7969367,1156.917946,-2.8482175,0.3231508,-0.0962747,61.5151658,61.5865757,186.9547499,1038.720963,-22.02086728,296.44025811,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.118Z,0.001,4.81055569,0.188641418,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5692308,23.8522346,,,,1156.508,,,,5-frame average; lim mag of instrument,,,305.6001374,23.8098613,1156.804067,-2.8468794,0.3232057,-0.0963038,61.5213908,61.5991214,186.9654034,1038.720695,-22.02095899,296.44040803,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.158Z,0.001,4.819828273,0.191453737,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5651081,23.86500315,,,,1156.395,,,,5-frame average; lim mag of instrument,,,305.595927,23.8227881,1156.690241,-2.845541,0.3232606,-0.0963328,61.5276183,61.6116685,186.9760675,1038.720427,-22.0210507,296.44055795,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.198Z,0.001,4.877028343,0.144773035,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5604427,23.87729469,,,,1156.282,,,,5-frame average; lim mag of instrument,,,305.5917149,23.835717,1156.576469,-2.8442021,0.3233155,-0.0963619,61.5338484,61.624217,186.9867422,1038.72016,-22.02114241,296.44070787,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.238Z,0.001,4.824193137,0.073135773,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5555328,23.89300804,,,,1156.168,,,,5-frame average; lim mag of instrument,,,305.5875012,23.8486482,1156.462751,-2.8428628,0.3233703,-0.0963909,61.5400811,61.6367669,186.9974276,1038.719892,-22.02123412,296.44085779,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.278Z,0.001,4.870314599,0.0344332,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5520073,23.90506716,,,,1156.055,,,,5-frame average; lim mag of instrument,,,305.5832815,23.8615946,1156.348972,-2.8415218,0.3234252,-0.09642,61.5463225,61.6493309,187.0081344,1038.719623,-22.02132592,296.44100786,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.318Z,0.001,4.89337982,0.029738082,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5476071,23.91598948,,,,1155.942,,,,5-frame average; lim mag of instrument,,,305.5790643,23.8745302,1156.23536,-2.8401817,0.3234801,-0.0964491,61.5525603,61.6618837,187.0188411,1038.719355,-22.02141764,296.44115778,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.358Z,0.001,4.932651681,0.085207669,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5428042,23.92934631,,,,1155.829,,,,5-frame average; lim mag of instrument,,,305.5748454,23.8874679,1156.121803,-2.8388412,0.3235349,-0.0964782,61.5588006,61.6744379,187.0295585,1038.719087,-22.02150935,296.44130771,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.398Z,0.001,5.001006306,0.123406094,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5391716,23.94252631,,,,1155.716,,,,5-frame average; lim mag of instrument,,,305.5706249,23.9004079,1156.008299,-2.8375003,0.3235897,-0.0965073,61.5650435,61.6869935,187.0402866,1038.718819,-22.02160106,296.44145763,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.438Z,0.001,5.124193336,0.206709352,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5367893,23.95628532,,,,1155.603,,,,5-frame average; lim mag of instrument,,,305.5664026,23.91335,1155.894848,-2.836159,0.3236445,-0.0965364,61.5712889,61.6995504,187.0510254,1038.718551,-22.02169277,296.44160755,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.518Z,0.001,5.322277638,0.150932317,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5277021,23.97994166,,,,1155.378,,,,5-frame average; lim mag of instrument,,,305.5579488,23.9392539,1155.667995,-2.8334739,0.3237541,-0.0965947,61.5837938,61.7246813,187.0725461,1038.718014,-22.02187628,296.44190754,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.558Z,0.001,5.426649825,0.135511938,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5229263,23.99336288,,,,1155.265,,,,5-frame average; lim mag of instrument,,,305.5537215,23.9522026,1155.554705,-2.8321314,0.3238088,-0.0966238,61.5900469,61.7372424,187.0833171,1038.717745,-22.02196799,296.44205747,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.598Z,0.001,5.510470042,0.088325622,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5188768,24.00720562,,,,1155.152,,,,5-frame average; lim mag of instrument,,,305.5494925,23.9651535,1155.44147,-2.8307886,0.3238636,-0.0966529,61.5963025,61.749805,187.094099,1038.717477,-22.0220597,296.44220739,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.638Z,0.001,5.499493208,0.094362803,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5150261,24.01843169,,,,1155.039,,,,5-frame average; lim mag of instrument,,,305.5452617,23.9781066,1155.328288,-2.8294453,0.3239183,-0.0966821,61.6025607,61.762369,187.1048916,1038.717209,-22.02215141,296.44235731,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.678Z,0.001,5.604279123,0.18388494,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.510782,24.03320868,,,,1154.927,,,,5-frame average; lim mag of instrument,,,305.541025,23.9910749,1155.215046,-2.8281003,0.323973,-0.0967113,61.6088278,61.774947,187.1157059,1038.71694,-22.02224321,296.44250739,True,2024-077B,False
ACS 3,59588,2024-10-05T20:07:57.428Z,0.001,3.615015073,0.256821749,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,240.2326115,56.80045577,,,,1362.459,,,,5-frame average; lim mag of instrument,,,240.3087098,56.7863488,1362.196817,3.2414869,0.094164,-0.2614071,106.7080909,45.4517996,309.4015083,1032.589363,-27.33972013,300.01404093,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.758Z,0.001,5.783175823,0.224649756,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.5010845,24.05734662,,,,1154.702,,,,5-frame average; lim mag of instrument,,,305.532555,24.016992,1154.988951,-2.8254117,0.3240824,-0.0967696,61.621357,61.800082,187.1373453,1038.716403,-22.02242663,296.44280723,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.798Z,0.001,5.887693973,0.242963019,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4975352,24.06930995,,,,1154.589,,,,5-frame average; lim mag of instrument,,,305.5283175,24.0299539,1154.875984,-2.8240668,0.3241371,-0.0967988,61.6276255,61.8126515,187.1481812,1038.716134,-22.02251834,296.44295716,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.838Z,0.001,6.078767863,0.170674403,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4941087,24.08370761,,,,1154.477,,,,5-frame average; lim mag of instrument,,,305.524074,24.042931,1154.762957,-2.8227202,0.3241918,-0.0968281,61.6339028,61.8252351,187.159039,1038.715865,-22.02261015,296.44310723,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.878Z,0.001,6.212247268,0.247800528,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4893991,24.09839332,,,,1154.365,,,,5-frame average; lim mag of instrument,,,305.519833,24.0558972,1154.650098,-2.8213745,0.3242464,-0.0968573,61.6401763,61.8378074,187.1698967,1038.715596,-22.02270186,296.44325715,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.958Z,0.001,6.462080735,0.195801241,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4809613,24.1228684,,,,1154.14,,,,5-frame average; lim mag of instrument,,,305.5113459,24.0818362,1154.424541,-2.818682,0.3243556,-0.0969157,61.6527311,61.8629562,187.1916449,1038.715059,-22.02288527,296.443557,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:40.998Z,0.001,6.55992069,0.114688086,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4774919,24.13582205,,,,1154.028,,,,5-frame average; lim mag of instrument,,,305.5070998,24.0948089,1154.311843,-2.8173351,0.3244102,-0.096945,61.6590123,61.8755326,187.2025353,1038.71479,-22.02297698,296.44370693,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.038Z,0.001,6.633587534,0.093518029,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4726,24.14978318,,,,1153.916,,,,5-frame average; lim mag of instrument,,,305.5028478,24.1077969,1154.199086,-2.8159865,0.3244648,-0.0969743,61.6653024,61.8881231,187.2134477,1038.714521,-22.02306878,296.443857,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.078Z,0.001,6.717575838,0.177024516,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4682989,24.16225818,,,,1153.804,,,,5-frame average; lim mag of instrument,,,305.4985982,24.1207741,1154.086496,-2.8146388,0.3245193,-0.0970035,61.6715888,61.9007023,187.2243601,1038.714252,-22.02316049,296.44400693,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.118Z,0.001,6.781330412,0.215504856,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4636471,24.17528499,,,,1153.692,,,,5-frame average; lim mag of instrument,,,305.494347,24.1337534,1153.97396,-2.8132908,0.3245739,-0.0970328,61.6778776,61.9132829,187.2352835,1038.713983,-22.0232522,296.44415685,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.158Z,0.001,6.856427578,0.154769022,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4592512,24.18825957,,,,1153.58,,,,5-frame average; lim mag of instrument,,,305.490094,24.1467349,1153.861478,-2.8119423,0.3246284,-0.0970621,61.6841691,61.9258649,187.2462179,1038.713714,-22.02334391,296.44430678,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.198Z,0.001,6.95343515,0.130624877,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4561977,24.20102456,,,,1153.468,,,,5-frame average; lim mag of instrument,,,305.4858394,24.1597186,1153.74905,-2.8105934,0.3246829,-0.0970914,61.6904631,61.9384481,187.2571633,1038.713445,-22.02343562,296.4444567,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.238Z,0.001,6.993929992,0.085014094,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4500547,24.21382553,,,,1153.356,,,,5-frame average; lim mag of instrument,,,305.4815787,24.1727175,1153.636563,-2.8092428,0.3247375,-0.0971207,61.696766,61.9510455,187.2681308,1038.713175,-22.02352742,296.44460678,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.278Z,0.001,7.071919713,0.188761249,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4472024,24.22722797,,,,1153.244,,,,5-frame average; lim mag of instrument,,,305.4773206,24.1857055,1153.524243,-2.8078932,0.3247919,-0.09715,61.7030651,61.9636315,187.2790983,1038.712906,-22.02361913,296.4447567,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.318Z,0.001,7.17703773,0.26542253,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4415008,24.23930328,,,,1153.132,,,,5-frame average; lim mag of instrument,,,305.4730608,24.1986957,1153.411977,-2.8065431,0.3248464,-0.0971793,61.7093668,61.9762189,187.2900768,1038.712637,-22.02371084,296.44490663,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.398Z,0.001,7.386679222,0.22362022,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4342307,24.26568605,,,,1152.909,,,,5-frame average; lim mag of instrument,,,305.464536,24.2246827,1153.187607,-2.8038418,0.3249553,-0.097238,61.7219778,62.0013978,187.3120672,1038.712098,-22.02389425,296.44520648,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.438Z,0.001,7.491098813,0.056129981,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.429025,24.27815326,,,,1152.798,,,,5-frame average; lim mag of instrument,,,305.4602667,24.2376925,1153.07539,-2.8024892,0.3250097,-0.0972674,61.7282935,62.0140019,187.3230901,1038.711829,-22.02398605,296.44535656,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.478Z,0.001,7.492543299,0.054079738,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4254753,24.29191873,,,,1152.686,,,,5-frame average; lim mag of instrument,,,305.456,24.2506915,1152.96334,-2.8011375,0.3250641,-0.0972968,61.7346054,62.0265948,187.3341131,1038.711559,-22.02407776,296.44550649,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.518Z,0.001,7.45942246,0.057577523,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4204092,24.30468269,,,,1152.575,,,,5-frame average; lim mag of instrument,,,305.4517316,24.2636926,1152.851344,-2.7997854,0.3251185,-0.0973261,61.7409199,62.0391889,187.3451472,1038.71129,-22.02416947,296.44565641,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.558Z,0.001,7.46437665,0.066108089,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4173449,24.31821071,,,,1152.463,,,,5-frame average; lim mag of instrument,,,305.4474614,24.2766958,1152.739402,-2.798433,0.3251729,-0.0973555,61.7472369,62.0517844,187.3561925,1038.71102,-22.02426117,296.44580634,True,2024-077B,False
ACS 3,59588,2024-10-05T20:07:57.668Z,0.001,3.930816329,0.409383554,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,240.1167543,56.82332554,,,,1363.238,,,,5-frame average; lim mag of instrument,,,240.1941648,56.8088791,1362.975503,3.2477788,0.0935973,-0.2613037,106.7428714,45.4083132,309.4744503,1032.585275,-27.34025237,300.01498878,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.638Z,0.001,7.609707293,0.2024083,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4082851,24.3424453,,,,1152.24,,,,5-frame average; lim mag of instrument,,,305.4389117,24.302722,1152.515568,-2.7957255,0.3252816,-0.0974143,61.759885,62.0769922,187.3783277,1038.710481,-22.02444468,296.44610634,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.678Z,0.001,7.659550651,0.178095507,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.4035046,24.35343188,,,,1152.129,,,,5-frame average; lim mag of instrument,,,305.4346363,24.3157318,1152.403788,-2.7943719,0.325336,-0.0974437,61.7662097,62.0895917,187.3894066,1038.710211,-22.02453639,296.44625627,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.718Z,0.001,7.669622723,0.163215305,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3972518,24.36590958,,,,1152.018,,,,5-frame average; lim mag of instrument,,,305.4303592,24.3287438,1152.292063,-2.7930178,0.3253903,-0.0974731,61.7725369,62.1021926,187.4004967,1038.709942,-22.02462809,296.4464062,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.758Z,0.001,7.787550448,0.247610546,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3941008,24.38147897,,,,1151.907,,,,5-frame average; lim mag of instrument,,,305.4260804,24.3417579,1152.180392,-2.7916634,0.3254446,-0.0975026,61.7788667,62.1147948,187.411598,1038.709672,-22.0247198,296.44655613,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.838Z,0.001,7.854861116,0.265631039,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3858277,24.40767885,,,,1151.685,,,,5-frame average; lim mag of instrument,,,305.4175133,24.3678058,1151.9571,-2.788952,0.3255532,-0.0975615,61.7915403,62.140016,187.4338457,1038.709132,-22.02490331,296.44685613,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.878Z,0.001,7.914522176,0.249628277,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3845084,24.42011906,,,,1151.574,,,,5-frame average; lim mag of instrument,,,305.4132293,24.3808265,1151.845591,-2.7875963,0.3256074,-0.0975909,61.7978778,62.1526222,187.4449808,1038.708862,-22.02499501,296.44700606,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.918Z,0.001,8.221098406,0.381931879,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3767622,24.43204968,,,,1151.463,,,,5-frame average; lim mag of instrument,,,305.4089436,24.3938493,1151.734137,-2.7862403,0.3256616,-0.0976204,61.8042178,62.1652298,187.4561273,1038.708592,-22.02508672,296.44715599,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.958Z,0.001,8.259510572,0.384551485,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3749071,24.44973738,,,,1151.352,,,,5-frame average; lim mag of instrument,,,305.4046561,24.4068743,1151.622737,-2.7848838,0.3257158,-0.0976499,61.8105604,62.1778386,187.4672851,1038.708323,-22.02517843,296.44730592,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:41.998Z,0.001,8.391276259,0.395369911,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3691959,24.46156453,,,,1151.241,,,,5-frame average; lim mag of instrument,,,305.4003669,24.4199015,1151.511391,-2.783527,0.32577,-0.0976794,61.8169056,62.1904488,187.4784543,1038.708053,-22.02527013,296.44745585,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:42.038Z,0.001,8.391532301,0.395098508,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3674127,24.47129858,,,,1151.13,,,,5-frame average; lim mag of instrument,,,305.3960717,24.4329439,1151.399988,-2.7821684,0.3258243,-0.0977089,61.8232596,62.2030731,187.489646,1038.707782,-22.02536193,296.44760593,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:42.078Z,0.001,8.375678929,0.413086331,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3584407,24.48628574,,,,1151.02,,,,5-frame average; lim mag of instrument,,,305.391779,24.4459754,1151.28875,-2.7808108,0.3258784,-0.0977384,61.8296099,62.2156859,187.5008379,1038.707512,-22.02545364,296.44775586,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:42.118Z,0.001,8.329274488,0.352202606,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3601311,24.50297576,,,,1150.909,,,,5-frame average; lim mag of instrument,,,305.3874846,24.4590091,1151.177568,-2.7794528,0.3259326,-0.0977679,61.8359627,62.2283001,187.5120412,1038.707242,-22.02554534,296.44790579,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:42.158Z,0.001,8.261721531,0.371234757,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3546076,24.51351019,,,,1150.798,,,,5-frame average; lim mag of instrument,,,305.3831884,24.4720449,1151.066439,-2.7780943,0.3259867,-0.0977974,61.8423181,62.2409155,187.5232559,1038.706972,-22.02563705,296.44805572,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:42.198Z,0.001,8.206208805,0.320849834,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3487176,24.52615462,,,,1150.688,,,,5-frame average; lim mag of instrument,,,305.3788905,24.4850829,1150.955365,-2.7767355,0.3260408,-0.097827,61.848676,62.2535324,187.534482,1038.706702,-22.02572875,296.44820565,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:42.278Z,0.001,8.529203491,0.359109953,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3379296,24.54843102,,,,1150.467,,,,5-frame average; lim mag of instrument,,,305.3702851,24.5111785,1150.733268,-2.7740153,0.3261491,-0.0978861,61.8614059,62.2787826,187.5569799,1038.706161,-22.02591226,296.44850566,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:42.318Z,0.001,8.532688201,0.361202485,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3345232,24.56577098,,,,1150.357,,,,5-frame average; lim mag of instrument,,,305.365982,24.524223,1150.622356,-2.7726553,0.3262031,-0.0979157,61.8677715,62.2914033,187.5682405,1038.70589,-22.02600396,296.44865559,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:42.358Z,0.001,8.716711355,0.281006066,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3144641,24.56621505,,,,1150.246,,,,5-frame average; lim mag of instrument,,,305.3616771,24.5372696,1150.5115,-2.7712949,0.3262572,-0.0979452,61.8741396,62.3040253,187.5795125,1038.70562,-22.02609567,296.44880552,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:42.398Z,0.001,8.787006688,0.235596084,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3285703,24.59035006,,,,1150.136,,,,5-frame average; lim mag of instrument,,,305.3573661,24.5503316,1150.400586,-2.7699327,0.3263113,-0.0979749,61.8805168,62.3166613,187.5908073,1038.705349,-22.02618746,296.4489556,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:42.438Z,0.001,8.86534896,0.131310148,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.325991,24.60332102,,,,1150.026,,,,5-frame average; lim mag of instrument,,,305.3530577,24.5633825,1150.289838,-2.7685715,0.3263653,-0.0980045,61.88689,62.329286,187.6021024,1038.705079,-22.02627917,296.44910553,True,2024-077B,False
ACS 3,59588,2024-10-05T20:07:57.868Z,0.001,3.961693812,0.144149445,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,240.0232365,56.84156639,,,,1363.889,,,,5-frame average; lim mag of instrument,,,240.0986898,56.8275511,1363.625583,3.2530138,0.0931254,-0.2612166,106.7718209,45.3720685,309.5350896,1032.581866,-27.34069592,300.01577868,True,2024-077B,False
ACS 3,59588,2024-09-28T19:47:42.518Z,0.001,9.044522125,0.375699591,52.15399,4.49085,8.0,10.0,WATEC 902H2 Supreme + 1.2/85 mm,CCD,CLEAR,0000-0001-6659-9253,305.3139229,24.63119006,,,,1149.805,,,,5-frame average; lim mag of instrument,,,305.3444357,24.589491,1150.068506,-2.7658479,0.3264733,-0.0980637,61.8996442,62.3545391,187.6247272,1038.704538,-22.02646258,296.44940539,True,2024-077B,False
